CensusTract,long,lat
11001003400,-77.01682028900217,38.914108789918565
11001003400,-77.017068289027,38.91421578932614
11001003400,-77.01732829066114,38.91432478965493
11001003400,-77.01784728927251,38.91453878902271
11001003400,-77.01811129013906,38.91465378935938
11001003400,-77.0181602895742,38.91467478919414
11001003400,-77.01841629045951,38.91479178936984
11001003400,-77.01893029080105,38.915008790103826
11001003400,-77.0197412904011,38.9153517895875
11001003400,-77.01997829064261,38.91545778979588
11001003400,-77.02004229054187,38.91548678961543
11001003400,-77.02011929048443,38.91551778982738
11001003400,-77.02066029068153,38.91574578927194
11001003400,-77.02082629066355,38.915816789956864
11001003400,-77.02120429077377,38.91597579001279
11001003400,-77.02176229070716,38.91621078973478
11001003400,-77.02189529125303,38.91626879038101
11001003400,-77.02189629151704,38.91645879002857
11001003400,-77.02189629095737,38.91688178983005
11001003400,-77.02189929154983,38.917767790267504
11001003400,-77.021901291863,38.918606789785706
11001003400,-77.02190129190186,38.91899879006898
11001003400,-77.02190329080452,38.91949279012862
11001003400,-77.02190829206667,38.91977279055683
11001003400,-77.02191429199893,38.91990179037781
11001003400,-77.0219252918008,38.91999878998821
11001003400,-77.0219342923867,38.9200817904671
11001003400,-77.02204829144942,38.92088579090426
11001003400,-77.0220592918881,38.92096979034372
11001003400,-77.02207029245022,38.92104479102615
11001003400,-77.02211229209286,38.92131479019699
11001003400,-77.02215329128273,38.92159279061064
11001003400,-77.02226029237345,38.92234779116581
11001003400,-77.02230629171247,38.92265779089959
11001003400,-77.02248529202913,38.92389179145831
11001003400,-77.02252529172992,38.92419079188589
11001003400,-77.02255129239728,38.92438479175181
11001003400,-77.02261429230167,38.92481379181067
11001003400,-77.02266629247244,38.925169791081075
11001003400,-77.02274429198339,38.92570179146018
11001003400,-77.02275529230698,38.92578279211522
11001003400,-77.02276429269263,38.92584179203011
11001003400,-77.02280829199746,38.92615179175475
11001003400,-77.02283729186672,38.9263547913357
11001003400,-77.02287029224081,38.926575791550846
11001003400,-77.02288029239257,38.926647791942386
11001003400,-77.02289829200555,38.926769791988285
11001003400,-77.02291029216099,38.92685679195533
11001003400,-77.02296629234198,38.92723379249742
11001003400,-77.02289629269472,38.927261792254974
11001003400,-77.0228252926195,38.92728779231984
11001003400,-77.02269829266055,38.92733079235204
11001003400,-77.02262629233407,38.927348791979774
11001003400,-77.02255229245173,38.92735979192494
11001003400,-77.02189529183283,38.9274127923043
11001003400,-77.02045229154672,38.92754179216001
11001003400,-77.02048529146349,38.9275767921289
11001003400,-77.02051029193609,38.92759879224197
11001003400,-77.02052629147006,38.92762179216488
11001003400,-77.02053629230049,38.92763879191307
11001003400,-77.02054329204744,38.92765679211097
11001003400,-77.02054729099694,38.9276767921189
11001003400,-77.02055129182087,38.92772079196586
11001003400,-77.0205532920175,38.92776579265018
11001003400,-77.02055529135198,38.927787792291944
11001003400,-77.02056429103456,38.92783979233053
11001003400,-77.02058429109371,38.927987792600035
11001003400,-77.02019929146351,38.92800579252105
11001003400,-77.01992829156264,38.928014792188236
11001003400,-77.02005729225841,38.927937792383304
11001003400,-77.01993529159792,38.927969792212416
11001003400,-77.01973429090602,38.9279937918232
11001003400,-77.01953429106159,38.92801179250959
11001003400,-77.01949329140702,38.9280087922681
11001003400,-77.01944929131851,38.92799079197937
11001003400,-77.01941329180299,38.92797179211135
11001003400,-77.0193732914472,38.92795379225542
11001003400,-77.01933129145594,38.92794579250847
11001003400,-77.01926629173116,38.92794879231431
11001003400,-77.01917829152961,38.92795479168858
11001003400,-77.01902729174311,38.92797179197788
11001003400,-77.01874229055183,38.928030791822025
11001003400,-77.01865729139573,38.92804979213492
11001003400,-77.0186012916502,38.92806479202308
11001003400,-77.0185462911645,38.92808079221168
11001003400,-77.01843529074301,38.928119792691746
11001003400,-77.01838429070364,38.928141792272896
11001003400,-77.01833529063748,38.9281657919266
11001003400,-77.01828829151984,38.9281927921411
11001003400,-77.01824329067274,38.92822079251043
11001003400,-77.01816029074685,38.928279792440314
11001003400,-77.01810629112869,38.9283267921251
11001003400,-77.01807429095837,38.92835679251127
11001003400,-77.01804429123143,38.92838779250244
11001003400,-77.01801529075901,38.928419792254466
11001003400,-77.01798629080122,38.928456792176
11001003400,-77.01795629029044,38.928447792417415
11001003400,-77.01788929026482,38.9284237927229
11001003400,-77.01782229122566,38.928397792018096
11001003400,-77.01773429044006,38.9283577927294
11001003400,-77.01757329037416,38.92827179216049
11001003400,-77.01755129058508,38.92825879252888
11001003400,-77.01750929099799,38.928231791904714
11001003400,-77.01747029043513,38.92820379202019
11001003400,-77.01745129039828,38.928189791998285
11001003400,-77.01739629053209,38.92814479241054
11001003400,-77.01736329043716,38.92811279246801
11001003400,-77.01734729038989,38.92809579221462
11001003400,-77.01726629101556,38.92801579236496
11001003500,-77.02204829144942,38.92088579090426
11001003500,-77.0219342923867,38.9200817904671
11001003500,-77.0219252918008,38.91999878998821
11001003500,-77.02191429199893,38.91990179037781
11001003500,-77.02190829206667,38.91977279055683
11001003500,-77.02190329080452,38.91949279012862
11001003500,-77.02190129190186,38.91899879006898
11001003500,-77.021901291863,38.918606789785706
11001003500,-77.02189929154983,38.917767790267504
11001003500,-77.02189629095737,38.91688178983005
11001003500,-77.02189629151704,38.91645879002857
11001003500,-77.02189529125303,38.91626879038101
11001003500,-77.02215129162623,38.91638078947271
11001003500,-77.02251529208847,38.91653778976463
11001003500,-77.02270729122552,38.91662178966214
11001003500,-77.02294729163197,38.9167187895477
11001003500,-77.02307829185857,38.91677178961035
11001003500,-77.02345429226133,38.91687878947419
11001003500,-77.02379329142967,38.916969790111594
11001003500,-77.02395729168366,38.91699778940571
11001003500,-77.02394729261644,38.917112790141495
11001003500,-77.0239472923131,38.91771279010055
11001003500,-77.0239452920271,38.917771789451905
11001003500,-77.02397929210136,38.917801790357345
11001003500,-77.0240532928371,38.9178767903376
11001003500,-77.02411329222642,38.91794578967057
11001003500,-77.02427329222976,38.91816679058182
11001003500,-77.02432429197486,38.91825679009103
11001003500,-77.024412292067,38.91840879013185
11001003500,-77.02458829259373,38.91871679026355
11001003500,-77.02460029265336,38.91873879058353
11001003500,-77.02486229301849,38.91918979007103
11001003500,-77.024998293014,38.91942379068444
11001003500,-77.02503029307458,38.919474790680226
11001003500,-77.02508129231751,38.91954979040774
11001003500,-77.0251172924521,38.91959879023399
11001003500,-77.02516129248029,38.9196537901251
11001003500,-77.02524129221968,38.91974779054153
11001003500,-77.02544729241835,38.919987790777256
11001003500,-77.02566529284982,38.92023679070147
11001003500,-77.02585129298487,38.92044679067278
11001003500,-77.02586929297583,38.92046279054517
11001003500,-77.02590729260862,38.920491790065306
11001003500,-77.0259272933345,38.920505790762505
11001003500,-77.0259702929875,38.92052979009395
11001003500,-77.02599429300206,38.920541790605064
11001003500,-77.02603229302706,38.920557790505335
11001003500,-77.02610529272428,38.920581790418666
11001003500,-77.02648229265719,38.92069979067329
11001003500,-77.02653729327896,38.920717790344376
11001003500,-77.02669329306207,38.9207667905115
11001003500,-77.02672829360262,38.92077479091297
11001003500,-77.02676429376223,38.92078079010047
11001003500,-77.02683729320619,38.92078179073508
11001003500,-77.02703829341061,38.92077079027251
11001003500,-77.02703829266453,38.92243579057253
11001003500,-77.02703729372024,38.922665790758955
11001003500,-77.02703929319497,38.923036790763994
11001003500,-77.02703929332311,38.92348379104154
11001003500,-77.02704029380125,38.9237747911332
11001003500,-77.0270402939049,38.92385679106854
11001003500,-77.0270412939626,38.92391479091422
11001003500,-77.0270412942858,38.92477279122454
11001003500,-77.02704229320611,38.92576279174385
11001003500,-77.02704229361396,38.925860791547606
11001003500,-77.02704029400203,38.92613779102678
11001003500,-77.02704029317076,38.92641879141097
11001003500,-77.02703929330576,38.926640791478405
11001003500,-77.02704529365481,38.92672779184915
11001003500,-77.02704829373977,38.92675679117782
11001003500,-77.0269872937119,38.92676579107674
11001003500,-77.02664429352244,38.9268007916501
11001003500,-77.02635229300483,38.92682479183311
11001003500,-77.02615829358272,38.92684279180945
11001003500,-77.02594129277922,38.926861791990994
11001003500,-77.02578729340537,38.92687479185774
11001003500,-77.02509129253193,38.92693679165587
11001003500,-77.0244242927482,38.92699479169225
11001003500,-77.02353129270908,38.92707979159659
11001003500,-77.02348829299359,38.92708479198038
11001003500,-77.02341029276327,38.927096792070465
11001003500,-77.02333229237409,38.92711279236369
11001003500,-77.02325529233265,38.92713079168886
11001003500,-77.0231792922379,38.92715179166008
11001003500,-77.02308329198789,38.92718479179558
11001003500,-77.02302529185178,38.92720979174275
11001003500,-77.02296629234198,38.92723379249742
11001003500,-77.02291029216099,38.92685679195533
11001003500,-77.02289829200555,38.926769791988285
11001003500,-77.02288029239257,38.926647791942386
11001003500,-77.02287029224081,38.926575791550846
11001003500,-77.02283729186672,38.9263547913357
11001003500,-77.02280829199746,38.92615179175475
11001003500,-77.02276429269263,38.92584179203011
11001003500,-77.02275529230698,38.92578279211522
11001003500,-77.02274429198339,38.92570179146018
11001003500,-77.02266629247244,38.925169791081075
11001003500,-77.02261429230167,38.92481379181067
11001003500,-77.02255129239728,38.92438479175181
11001003500,-77.02252529172992,38.92419079188589
11001003500,-77.02248529202913,38.92389179145831
11001003500,-77.02230629171247,38.92265779089959
11001003500,-77.02226029237345,38.92234779116581
11001003500,-77.02215329128273,38.92159279061064
11001003500,-77.02211229209286,38.92131479019699
11001003500,-77.02207029245022,38.92104479102615
11001003500,-77.0220592918881,38.92096979034372
11001003500,-77.02204829144942,38.92088579090426
11001003600,-77.02704829373977,38.92675679117782
11001003600,-77.02704529365481,38.92672779184915
11001003600,-77.02703929330576,38.926640791478405
11001003600,-77.02704029317076,38.92641879141097
11001003600,-77.02704029400203,38.92613779102678
11001003600,-77.02704229361396,38.925860791547606
11001003600,-77.02704229320611,38.92576279174385
11001003600,-77.0270412942858,38.92477279122454
11001003600,-77.0270412939626,38.92391479091422
11001003600,-77.0270402939049,38.92385679106854
11001003600,-77.02704029380125,38.9237747911332
11001003600,-77.02703929332311,38.92348379104154
11001003600,-77.02703929319497,38.923036790763994
11001003600,-77.02703729372024,38.922665790758955
11001003600,-77.02703829266453,38.92243579057253
11001003600,-77.02703829341061,38.92077079027251
11001003600,-77.02800229382002,38.92071579091695
11001003600,-77.02808729342112,38.920711790525104
11001003600,-77.02840129419359,38.92069479079565
11001003600,-77.02845729408546,38.920690790986384
11001003600,-77.02868329335611,38.920677790762944
11001003600,-77.0287402943003,38.920673790572344
11001003600,-77.02880129388592,38.92067179090599
11001003600,-77.02883629377153,38.920668790383424
11001003600,-77.02886829432926,38.920664790104055
11001003600,-77.02939629440223,38.92055778986893
11001003600,-77.02949329420719,38.920535790738384
11001003600,-77.02967929412989,38.92050678975403
11001003600,-77.02998429477879,38.92044879003269
11001003600,-77.03027129495402,38.920395790422674
11001003600,-77.0315102951489,38.9201617908014
11001003600,-77.03194329412406,38.920071789828356
11001003600,-77.03193429462543,38.9201137896758
11001003600,-77.03186829506195,38.920329789669175
11001003600,-77.03185529494732,38.92042379004314
11001003600,-77.03184629451768,38.92051879037435
11001003600,-77.031843294077,38.92056379060112
11001003600,-77.03184229507298,38.920608790282024
11001003600,-77.03184129410948,38.9206477904174
11001003600,-77.0318412946729,38.920687789640795
11001003600,-77.03184329473869,38.92076379009698
11001003600,-77.03186729554204,38.9210057899946
11001003600,-77.03187529455958,38.92109379015221
11001003600,-77.03193229430708,38.92166779073467
11001003600,-77.0320042951326,38.92234979017162
11001003600,-77.03201229573436,38.92243579044965
11001003600,-77.03204029560813,38.922693790175956
11001003600,-77.03207429475383,38.92301979037824
11001003600,-77.03213429498317,38.92364279060137
11001003600,-77.0321452951304,38.923770791324955
11001003600,-77.03219529471711,38.92429179071237
11001003600,-77.03222229439397,38.924548790658235
11001003600,-77.03224429480142,38.92476379067307
11001003600,-77.03225229566593,38.92483479148034
11001003600,-77.03231129541693,38.92543179141816
11001003600,-77.03231829484204,38.92550979138969
11001003600,-77.03233329505242,38.925659791510896
11001003600,-77.03234129535336,38.92574979140695
11001003600,-77.03237129560907,38.92605679164993
11001003600,-77.03238801340939,38.92618720324931
11001003600,-77.03241183474846,38.926443340832215
11001003600,-77.0324248577522,38.92656688628895
11001003600,-77.0322117602892,38.92666559473782
11001003600,-77.03205729527218,38.92673279139946
11001003600,-77.03200729567475,38.926736791284824
11001003600,-77.03185729578287,38.92674479168328
11001003600,-77.03156329498341,38.92674779128146
11001003600,-77.03145829499168,38.926747791443105
11001003600,-77.03128529509317,38.926749791001455
11001003600,-77.02998729448464,38.92675079170943
11001003600,-77.02988129506545,38.92674979191357
11001003600,-77.02970929401114,38.926749791852345
11001003600,-77.02959629507806,38.92674879132518
11001003600,-77.0287432938961,38.926745791091584
11001003600,-77.02829229388428,38.92674779120852
11001003600,-77.02718929340179,38.92674779180387
11001003600,-77.02710429338305,38.92675079161339
11001003600,-77.02704829373977,38.92675679117782
11001003700,-77.0324248577522,38.92656688628895
11001003700,-77.03241183474846,38.926443340832215
11001003700,-77.03238801340939,38.92618720324931
11001003700,-77.03237129560907,38.92605679164993
11001003700,-77.03234129535336,38.92574979140695
11001003700,-77.03233329505242,38.925659791510896
11001003700,-77.03231829484204,38.92550979138969
11001003700,-77.03231129541693,38.92543179141816
11001003700,-77.03225229566593,38.92483479148034
11001003700,-77.03224429480142,38.92476379067307
11001003700,-77.03222229439397,38.924548790658235
11001003700,-77.03219529471711,38.92429179071237
11001003700,-77.0321452951304,38.923770791324955
11001003700,-77.03213429498317,38.92364279060137
11001003700,-77.03207429475383,38.92301979037824
11001003700,-77.03204029560813,38.922693790175956
11001003700,-77.03201229573436,38.92243579044965
11001003700,-77.0320042951326,38.92234979017162
11001003700,-77.03193229430708,38.92166779073467
11001003700,-77.03187529455958,38.92109379015221
11001003700,-77.03186729554204,38.9210057899946
11001003700,-77.03184329473869,38.92076379009698
11001003700,-77.0318412946729,38.920687789640795
11001003700,-77.03184129410948,38.9206477904174
11001003700,-77.03184229507298,38.920608790282024
11001003700,-77.031843294077,38.92056379060112
11001003700,-77.03184629451768,38.92051879037435
11001003700,-77.03185529494732,38.92042379004314
11001003700,-77.03186829506195,38.920329789669175
11001003700,-77.03193429462543,38.9201137896758
11001003700,-77.03194329412406,38.920071789828356
11001003700,-77.03222329453453,38.92001378996317
11001003700,-77.03329929511474,38.91977579003022
11001003700,-77.03356929486048,38.91971478944913
11001003700,-77.0338972948201,38.91964778990202
11001003700,-77.03393829466825,38.9196357901676
11001003700,-77.03397629491715,38.91962078982849
11001003700,-77.03401229471272,38.919601789798264
11001003700,-77.03404529562376,38.919579790294186
11001003700,-77.03407529524328,38.91955579011789
11001003700,-77.03410229597685,38.91952878990944
11001003700,-77.0343352955958,38.91927879008961
11001003700,-77.03461129566354,38.9191367897517
11001003700,-77.03486229550823,38.91918778954774
11001003700,-77.03549529556243,38.919189789688375
11001003700,-77.03591529570866,38.919189789155475
11001003700,-77.03632029558813,38.91919079001206
11001003700,-77.03635829575111,38.91918979009311
11001003700,-77.03649829632205,38.919152789775104
11001003700,-77.03650229676029,38.919291789864694
11001003700,-77.03649629596535,38.919868789843335
11001003700,-77.0364982959388,38.920320789960215
11001003700,-77.03649629610348,38.92037179010561
11001003700,-77.0364912964928,38.92097178960268
11001003700,-77.0364922964416,38.92168079071265
11001003700,-77.03648929643161,38.92261679092003
11001003700,-77.03649029561666,38.92273979082307
11001003700,-77.0364932961443,38.92318779125429
11001003700,-77.03649429645532,38.923215790498325
11001003700,-77.03649329665163,38.92325779042648
11001003700,-77.03649129636491,38.92342779048511
11001003700,-77.03649129635834,38.92423479085766
11001003700,-77.03648629642414,38.92477279128602
11001003700,-77.03648529694593,38.924833791438
11001003700,-77.03648829701771,38.92561179119493
11001003700,-77.03648829642952,38.92580079135015
11001003700,-77.03648929597493,38.925887791125064
11001003700,-77.0364902965041,38.9261907912211
11001003700,-77.03649129708116,38.92627979139884
11001003700,-77.03633729681883,38.92630179152999
11001003700,-77.03599029569024,38.92631779127435
11001003700,-77.03548629613438,38.926332791114504
11001003700,-77.0349452962995,38.926361790894276
11001003700,-77.03360729522443,38.92644379137831
11001003700,-77.03311629525476,38.92647179146102
11001003700,-77.03292829503523,38.92648279194338
11001003700,-77.0328752950547,38.926486790793625
11001003700,-77.03283729536008,38.92649579121508
11001003700,-77.03282537223348,38.92648643098216
11001003700,-77.0327397766783,38.926495713292034
11001003700,-77.03267656447858,38.92650087473363
11001003700,-77.03255936618974,38.926519424041764
11001003700,-77.03249221370798,38.92654413171439
11001003700,-77.0324248577522,38.92656688628895
11001003800,-77.04154529694695,38.916837788950055
11001003800,-77.04165829740188,38.91678778849863
11001003800,-77.04166029829285,38.91688078925919
11001003800,-77.04165629762262,38.91699278960695
11001003800,-77.04165329738679,38.917103789107664
11001003800,-77.04165029770046,38.91782778930754
11001003800,-77.04164929820233,38.91793778927909
11001003800,-77.04165129735794,38.9179697889762
11001003800,-77.04165529774689,38.91800278957357
11001003800,-77.04166529801527,38.91806678907876
11001003800,-77.04167229794936,38.91809978973139
11001003800,-77.04167629704965,38.9181317892769
11001003800,-77.04168129761402,38.918197789285884
11001003800,-77.04168329792715,38.918263789801095
11001003800,-77.04168329777453,38.91875178966569
11001003800,-77.04168329836244,38.91947778898796
11001003800,-77.04168729759374,38.919551789296804
11001003800,-77.04169329732332,38.91960078965148
11001003800,-77.04170129843415,38.91964479023167
11001003800,-77.04170629717707,38.91966678903908
11001003800,-77.0417122977544,38.91969378936326
11001003800,-77.0417192973779,38.91971978940575
11001003800,-77.04173829743422,38.919778789989586
11001003800,-77.04202229725539,38.92059879006575
11001003800,-77.04205429829405,38.92068978968443
11001003800,-77.04240129725471,38.9217317902774
11001003800,-77.04256729804708,38.922246790485715
11001003800,-77.04264529801446,38.922525790392584
11001003800,-77.0426702981312,38.92260979008244
11001003800,-77.04268629857711,38.92266878988728
11001003800,-77.04233229836397,38.9229027899509
11001003800,-77.04209629809202,38.923062790400785
11001003800,-77.04187929847927,38.923217790697926
11001003800,-77.04183729784606,38.92324879043266
11001003800,-77.04154629798226,38.923428790461564
11001003800,-77.04141429722594,38.92352079089625
11001003800,-77.04134829744024,38.923566789930824
11001003800,-77.04096629819921,38.92381879096721
11001003800,-77.04041729722147,38.92418779070977
11001003800,-77.04034029814318,38.924233790720564
11001003800,-77.04014529760644,38.92435979026212
11001003800,-77.03993829805128,38.924493790713335
11001003800,-77.03966929756821,38.92465579057544
11001003800,-77.03946529764387,38.92477179053858
11001003800,-77.03915129662943,38.924952790548446
11001003800,-77.03882729720195,38.92514079080579
11001003800,-77.03865829676916,38.92524279117272
11001003800,-77.038452296625,38.92536479124514
11001003800,-77.03836829741778,38.925412790969666
11001003800,-77.03797229730412,38.92564379058279
11001003800,-77.03788129746167,38.9256947908732
11001003800,-77.0373602964103,38.92599379098352
11001003800,-77.03713829725474,38.92611879078975
11001003800,-77.03700429648978,38.926210791333276
11001003800,-77.03694129692458,38.926292791460746
11001003800,-77.03685129656914,38.92634079141977
11001003800,-77.0366012971487,38.926477791345945
11001003800,-77.03649029637573,38.926532790869935
11001003800,-77.03649129708116,38.92627979139884
11001003800,-77.0364902965041,38.9261907912211
11001003800,-77.03648929597493,38.925887791125064
11001003800,-77.03648829642952,38.92580079135015
11001003800,-77.03648829701771,38.92561179119493
11001003800,-77.03648529694593,38.924833791438
11001003800,-77.03648629642414,38.92477279128602
11001003800,-77.03649129635834,38.92423479085766
11001003800,-77.03649129636491,38.92342779048511
11001003800,-77.03649329665163,38.92325779042648
11001003800,-77.03649429645532,38.923215790498325
11001003800,-77.0364932961443,38.92318779125429
11001003800,-77.03649029561666,38.92273979082307
11001003800,-77.03648929643161,38.92261679092003
11001003800,-77.0364922964416,38.92168079071265
11001003800,-77.0364912964928,38.92097178960268
11001003800,-77.03649629610348,38.92037179010561
11001003800,-77.0364982959388,38.920320789960215
11001003800,-77.03649629596535,38.919868789843335
11001003800,-77.03650229676029,38.919291789864694
11001003800,-77.03649829632205,38.919152789775104
11001003800,-77.03847529626692,38.91853078962352
11001003800,-77.03854229627521,38.9185097893926
11001003800,-77.03888929702568,38.91841578959543
11001003800,-77.03897429748307,38.91839179010609
11001003800,-77.039609297836,38.918218789468
11001003800,-77.03995329639197,38.91812378928715
11001003800,-77.0401302963519,38.91807778951972
11001003800,-77.04016229709602,38.9180657895617
11001003800,-77.0401932970988,38.91805179008958
11001003800,-77.0402212974644,38.91803378969039
11001003800,-77.04024629715792,38.918013789905345
11001003800,-77.04026729714103,38.91799278931641
11001003800,-77.04036029708169,38.917870788921974
11001003800,-77.04042829758443,38.917784789330724
11001003800,-77.04047129729265,38.91773078920009
11001003800,-77.04055629653884,38.91761578919953
11001003800,-77.0408342974383,38.917257789632956
11001003800,-77.04085429772942,38.917234789434914
11001003800,-77.04087729720841,38.91721378916011
11001003800,-77.04090229772474,38.9171947891562
11001003800,-77.04093429767512,38.917174789585175
11001003800,-77.04104029749429,38.91712078854607
11001003800,-77.04122629754426,38.91701578893552
11001003800,-77.04129229828176,38.91697678938668
11001003800,-77.04143129823176,38.916897788895916
11001003800,-77.04154529694695,38.916837788950055
11001003900,-77.04948530132503,38.92819679058024
11001003900,-77.0494003006204,38.928195790585534
11001003900,-77.04936130113826,38.9281967906599
11001003900,-77.04931630110588,38.928194791232556
11001003900,-77.04927430112276,38.928189791317166
11001003900,-77.0492273003767,38.928180790986254
11001003900,-77.04918630099819,38.92817179092586
11001003900,-77.04914530078361,38.92816679166932
11001003900,-77.04911829989082,38.928161791582596
11001003900,-77.0490902999122,38.92815879062915
11001003900,-77.04906630026123,38.92815879113659
11001003900,-77.04904830029547,38.928143790839606
11001003900,-77.04899830049337,38.928109790785626
11001003900,-77.04894530071776,38.9280777912495
11001003900,-77.04892130010342,38.92806479160265
11001003900,-77.04890030078568,38.92805479102706
11001003900,-77.04867030031194,38.92793079130347
11001003900,-77.04857930020012,38.92785279125528
11001003900,-77.04855230082472,38.92783179114238
11001003900,-77.04849429980193,38.927783791331166
11001003900,-77.04846630005821,38.92776179112719
11001003900,-77.04843930058458,38.927744790680045
11001003900,-77.04841230073838,38.92771979140544
11001003900,-77.04837330035684,38.92767979092728
11001003900,-77.04835030073845,38.92765979072352
11001003900,-77.0483193003899,38.92763879108531
11001003900,-77.04829129999277,38.9276177907622
11001003900,-77.04826930078822,38.92759979110106
11001003900,-77.0482543003429,38.92758479113046
11001003900,-77.048174300925,38.92752679087443
11001003900,-77.048131299815,38.92748379106793
11001003900,-77.04810329944168,38.92746479054539
11001003900,-77.04807530085108,38.927438790553666
11001003900,-77.04804730065214,38.9274167913742
11001003900,-77.0480162999092,38.92737779078682
11001003900,-77.04799130044316,38.92735479100065
11001003900,-77.04796230066495,38.927330790675704
11001003900,-77.0479322995377,38.92731079100965
11001003900,-77.04791029984624,38.92729179079405
11001003900,-77.04788930009619,38.927268791034976
11001003900,-77.04786930051567,38.92725179040117
11001003900,-77.04784829957265,38.92723879099251
11001003900,-77.0478233004794,38.927224791041006
11001003900,-77.04780230032324,38.92721079057446
11001003900,-77.04774830011934,38.92718779077119
11001003900,-77.04771429982536,38.92717479045563
11001003900,-77.0476843008393,38.92715779049399
11001003900,-77.04762329997905,38.927129790495144
11001003900,-77.04759829979268,38.927110790316895
11001003900,-77.04757229983645,38.927092791026354
11001003900,-77.04754530027051,38.92707279060133
11001003900,-77.04752429981927,38.927052791108615
11001003900,-77.04750230009789,38.92703779107109
11001003900,-77.04747730036691,38.927024790405525
11001003900,-77.04745330015173,38.92700279114616
